SWIFT103+,ManualCreationPayMT
SWIFT103,ManualCreationPayMT
SWIFT202,ManualCreationPayMT
SWIFT202COV,ManualCreationPayMT
SEPAPACS.008.001.02,ManualCreationPacsCT
SEPAPACS.003.001.02,ManualCreationPacsDD
SEPAPACS.004.001.02,ManualCreationB2BR
SEPAPACS.007.001.02,ManualCreationRevDD
