Document,Document|urn:iso:std:iso:20022:tech:xsd:camt.029.001.09
Document/RsltnOfInvstgtn/Assgnmt/Id,Document/RsltnOfInvstgtn/Assgnmt/Id
Document/RsltnOfInvstgtn/Assgnmt/Assgnr/Pty/Nm,Document/RsltnOfInvstgtn/Assgnmt/Assgnr/Pty/Nm
Document/RsltnOfInvstgtn/Assgnmt/Assgnr/Agt/FinInstnId/BICFI,Document/RsltnOfInvstgtn/Assgnmt/Assgnr/Agt/FinInstnId/BIC
Document/RsltnOfInvstgtn/Assgnmt/Assgne/Pty/Nm,Document/RsltnOfInvstgtn/Assgnmt/Assgne/Pty/Nm
Document/RsltnOfInvstgtn/Assgnmt/Assgne/Agt/FinInstnId/BICFI,Document/RsltnOfInvstgtn/Assgnmt/Assgne/Agt/FinInstnId/BIC
Document/RsltnOfInvstgtn/Assgnmt/CreDtTm|Date,Document
Document/RsltnOfInvstgtn/RslvdCase,Document/RsltnOfInvstgtn/RslvdCase
Document/RsltnOfInvstgtn/Sts,Document/RsltnOfInvstgtn/Sts
Document/RsltnOfInvstgtn/CxlDtls/OrgnlGrpInfAndSts,Document/RsltnOfInvstgtn/CxlDtls/OrgnlGrpInfAndSts
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsId,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsId
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/RslvdCase,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/RslvdCase
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlGrpInf/OrgnlMsgId,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlGrpInf/OrgnlMsgId
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlGrpInf/OrgnlMsgNmId|pacs.008.001.08,Document
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlGrpInf/OrgnlCreDtTm,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlGrpInf/OrgnlCreDtTm
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlInstrId,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlInstrId
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlEndToEndId,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlEndToEndId
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlTxId,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlTxId
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlClrSysRef,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlClrSysRef
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/TxCxlSts,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/TxCxlSts
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/Orgtr/Nm,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/Orgtr/Nm
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/Orgtr/Id/OrgId/AnyBIC,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/Orgtr/Id/OrgId/BICOrBEI
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/Rsn,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/Rsn
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/AddtlInf,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/CxlStsRsnInf/AddtlInf
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/RsltnRltdInf,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/RsltnRltdInf
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlIntrBkSttlmAmt,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlIntrBkSttlmAmt
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlIntrBkSttlmDt,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/OrgnlIntrBkSttlmDt
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgnr/Pty/Nm,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgnr/Pty/Nm
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgnr/Agt/FinInstnId/BIC,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgnr/Agt/FinInstnId/BIC
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgne/Pty/Nm,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgne/Pty/Nm
Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgne/Agt/FinInstnId/BIC,Document/RsltnOfInvstgtn/CxlDtls/TxInfAndSts/Assgne/Agt/FinInstnId/BIC
