Document,Document|urn:iso:std:iso:20022:tech:xsd:pacs.004.001.09
Document/PmtRtr/GrpHdr/MsgId,Document/PmtRtr/GrpHdr/MsgId
Document/PmtRtr/GrpHdr/CreDtTm|Date,Document
Document/PmtRtr/GrpHdr/Authstn,Document/PmtRtr/GrpHdr/Authstn
Document/PmtRtr/GrpHdr/BtchBookg,Document/PmtRtr/GrpHdr/BtchBookg
Document/PmtRtr/GrpHdr/NbOfTxs,Document/PmtRtr/GrpHdr/NbOfTxs
Document/PmtRtr/GrpHdr/CtrlSum,Document/PmtRtr/GrpHdr/CtrlSum
Document/PmtRtr/GrpHdr/GrpRtr,Document/PmtRtr/GrpHdr/GrpRtr
Document/PmtRtr/GrpHdr/TtlRtrdIntrBkSttlmAmt,Document/PmtRtr/GrpHdr/TtlRtrdIntrBkSttlmAmt
Document/PmtRtr/GrpHdr/IntrBkSttlmDt,Document/PmtRtr/GrpHdr/IntrBkSttlmDt
Document/PmtRtr/GrpHdr/SttlmInf/SttlmMtd,Document/PmtRtr/GrpHdr/SttlmInf/SttlmMtd
Document/PmtRtr/GrpHdr/SttlmInf/SttlmAcct,Document/PmtRtr/GrpHdr/SttlmInf/SttlmAcct
Document/PmtRtr/GrpHdr/SttlmInf/ClrSys,Document/PmtRtr/GrpHdr/SttlmInf/ClrSys
Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt,Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgt
Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct,Document/PmtRtr/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct
Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt,Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgt
Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgtAcct,Document/PmtRtr/GrpHdr/SttlmInf/InstdRmbrsmntAgtAcct
Document/PmtRtr/GrpHdr/SttlmInf/ThrdRmbrsmntAgt,Document/PmtRtr/GrpHdr/SttlmInf/ThrdRmbrsmntAgt
Document/PmtRtr/GrpHdr/SttlmInf/ThrdRmbrsmntAgtAcct,Document/PmtRtr/GrpHdr/SttlmInf/ThrdRmbrsmntAgtAcct
Document/PmtRtr/GrpHdr/InstgAgt/FinInstnId/BICFI,Document/PmtRtr/GrpHdr/InstgAgt/FinInstnId/BIC
Document/PmtRtr/GrpHdr/InstdAgt/FinInstnId/BICFI,Document/PmtRtr/GrpHdr/InstdAgt/FinInstnId/BIC
Document/PmtRtr/OrgnlGrpInf/OrgnlMsgId,Document/PmtRtr/OrgnlGrpInf/OrgnlMsgId
Document/PmtRtr/OrgnlGrpInf/OrgnlMsgNmId,Document/PmtRtr/OrgnlGrpInf/OrgnlMsgNmId
Document/PmtRtr/OrgnlGrpInf/OrgnlCreDtTm,Document/PmtRtr/OrgnlGrpInf/OrgnlCreDtTm
Document/PmtRtr/OrgnlGrpInf/RtrRsnInf,Document/PmtRtr/OrgnlGrpInf/RtrRsnInf
Document/PmtRtr/TxInf/RtrId,Document/PmtRtr/TxInf/RtrId
Document/PmtRtr/TxInf/OrgnlGrpInf/OrgnlMsgId,Document/PmtRtr/TxInf/OrgnlGrpInf/OrgnlMsgId
Document/PmtRtr/TxInf/OrgnlGrpInf/OrgnlMsgNmId,Document/PmtRtr/TxInf/OrgnlGrpInf/RtrRsnInf
Document/PmtRtr/TxInf/OrgnlGrpInf/OrgnlCreDtTm,Document/PmtRtr/TxInf/OrgnlGrpInf/OrgnlCreDtTm
Document/PmtRtr/TxInf/OrgnlInstrId,Document/PmtRtr/TxInf/OrgnlInstrId
Document/PmtRtr/TxInf/OrgnlEndToEndId,Document/PmtRtr/TxInf/OrgnlEndToEndId
Document/PmtRtr/TxInf/OrgnlTxId,Document/PmtRtr/TxInf/OrgnlTxId
Document/PmtRtr/TxInf/OrgnlClrSysRef,Document/PmtRtr/TxInf/OrgnlClrSysRef
Document/PmtRtr/TxInf/OrgnlIntrBkSttlmAmt,Document/PmtRtr/TxInf/OrgnlIntrBkSttlmAmt
Document/PmtRtr/TxInf/RtrdIntrBkSttlmAmt,Document/PmtRtr/TxInf/RtrdIntrBkSttlmAmt
Document/PmtRtr/TxInf/IntrBkSttlmDt,Document/PmtRtr/TxInf/IntrBkSttlmDt
Document/PmtRtr/TxInf/RtrdInstdAmt,Document/PmtRtr/TxInf/RtrdInstdAmt
Document/PmtRtr/TxInf/XchgRate,Document/PmtRtr/TxInf/XchgRate
Document/PmtRtr/TxInf/CompstnAmt,Document/PmtRtr/TxInf/CompstnAmt
Document/PmtRtr/TxInf/ChrgBr,Document/PmtRtr/TxInf/ChrgBr
Document/PmtRtr/TxInf/ChrgsInf/Amt,Document/PmtRtr/TxInf/ChrgsInf/Amt
Document/PmtRtr/TxInf/ChrgsInf/Agt/FinInstnId/BICFI,Document/PmtRtr/TxInf/ChrgsInf/Pty/FinInstnId/BIC
Document/PmtRtr/TxInf/ChrgsInf/Agt/BrnchId,Document/PmtRtr/TxInf/ChrgsInf/Pty/BrnchId
Document/PmtRtr/TxInf/InstgAgt/FinInstnId/BICFI,Document/PmtRtr/TxInf/InstgAgt/FinInstnId/BIC
Document/PmtRtr/TxInf/InstdAgt/FinInstnId/BICFI,Document/PmtRtr/TxInf/InstdAgt/FinInstnId/BIC
Document/PmtRtr/TxInf/RtrRsnInf/Orgtr/Nm,Document/PmtRtr/TxInf/RtrRsnInf/Orgtr/Nm
Document/PmtRtr/TxInf/RtrRsnInf/Orgtr/Id/OrgId/AnyBIC,Document/PmtRtr/TxInf/RtrRsnInf/Orgtr/Id/OrgId/BICOrBEI
Document/PmtRtr/TxInf/RtrRsnInf/Rsn,Document/PmtRtr/TxInf/RtrRsnInf/Rsn
