Document/PmtRtr/TxInf/OrgnlTxRef/Dbtr/Pty/Id/OrgId/AnyBIC,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Dbtr/Id/OrgId/AnyBIC
Document/PmtRtr/TxInf/OrgnlTxRef/Dbtr/Pty/Id/OrgId/Othr,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Dbtr/Id/OrgId/Othr
Document/PmtRtr/TxInf/OrgnlTxRef/Dbtr/Pty/CtryOfRes,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Dbtr/CtryOfRes
Document/PmtRtr/TxInf/OrgnlTxRef/Dbtr/Pty/CtctDtls,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Dbtr/CtctDtls
Document/PmtRtr/TxInf/OrgnlTxRef/DbtrAcct,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/DbtrAcct
Document/PmtRtr/TxInf/OrgnlTxRef/DbtrAgt,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/DbtrAgt
Document/PmtRtr/TxInf/OrgnlTxRef/CdtrAgt,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/CdtrAgt
Document/PmtRtr/TxInf/OrgnlTxRef/Cdtr/Pty/Nm,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Cdtr/Nm
Document/PmtRtr/TxInf/OrgnlTxRef/Cdtr/Pty/PstlAdr,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Cdtr/PstlAdr
Document/PmtRtr/TxInf/OrgnlTxRef/Cdtr/Pty/Id/OrgId/AnyBIC,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Cdtr/Id/OrgId/AnyBIC
Document/PmtRtr/TxInf/OrgnlTxRef/Cdtr/Pty/Id/OrgId/Othr,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Cdtr/Id/OrgId/Othr
Document/PmtRtr/TxInf/OrgnlTxRef/Cdtr/Pty/CtryOfRes,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Cdtr/CtryOfRes
Document/PmtRtr/TxInf/OrgnlTxRef/Cdtr/Pty/CtctDtls,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Cdtr/CtctDtls
Document/PmtRtr/TxInf/OrgnlTxRef/CdtrAcct,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/CdtrAcct
Document/PmtRtr/TxInf/OrgnlTxRef/UltmtCdtr/Pty/Nm,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/UltmtCdtr/Nm
Document/PmtRtr/TxInf/OrgnlTxRef/UltmtCdtr/Pty/PstlAdr,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/UltmtCdtr/PstlAdr
Document/PmtRtr/TxInf/OrgnlTxRef/UltmtCdtr/Pty/Id/OrgId/AnyBIC,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/UltmtCdtr/Id/OrgId/AnyBIC
Document/PmtRtr/TxInf/OrgnlTxRef/UltmtCdtr/Pty/Id/OrgId/Othr,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/UltmtCdtr/Id/OrgId/Othr
Document/PmtRtr/TxInf/OrgnlTxRef/UltmtCdtr/Pty/CtryOfRes,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/UltmtCdtr/CtryOfRes
Document/PmtRtr/TxInf/OrgnlTxRef/UltmtCdtr/Pty/CtctDtls,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/UltmtCdtr/CtctDtls
Document/PmtRtr/TxInf/OrgnlTxRef/Purp,Document/FIToFICstmrDrctDbt/DrctDbtTxInf/Purp
